time,GHI,DNI,DHI,T_dry,T_dew,RH,pres,wspd,wdir,albedo
997200,691.0,360.0,364.0,26.700000000000003,0.0,10.200000000000001,94.4,5.1000000000000005,14.0,-9900
1000800,670.0,346.0,362.0,26.700000000000003,0.0,10.200000000000001,94.4,5.1000000000000005,14.0,-9900
1004400,553.0,345.0,296.0,26.5,0.0,10.0,94.4,4.7,14.0,-9900
1008000,436.0,344.0,230.0,26.1,0.0,9.700000000000001,94.30000000000001,4.1000000000000005,14.0,-9900
1011600,319.0,344.0,165.0,25.400000000000002,0.0,9.5,94.30000000000001,3.6,14.0,-9900
1015200,178.0,192.0,92.0,24.200000000000003,0.0,9.700000000000001,94.30000000000001,3.3000000000000003,14.0,-9900
1018800,38.0,41.0,19.0,22.900000000000002,0.0,10.0,94.4,3.1,14.0,-9900
1022400,0.0,0.0,0.0,21.8,0.0,10.4,94.4,3.1,14.0,-9900
1026000,0.0,0.0,0.0,21.1,0.0,10.600000000000001,94.4,3.1,14.0,-9900
1029600,0.0,0.0,0.0,20.6,0.0,10.600000000000001,94.4,3.1,14.0,-9900
1033200,0.0,0.0,0.0,20.200000000000003,0.0,10.700000000000001,94.30000000000001,3.1,14.0,-9900
1036800,0.0,0.0,0.0,19.5,0.0,10.700000000000001,94.30000000000001,3.3000000000000003,14.0,-9900
1040400,0.0,0.0,0.0,18.5,0.0,10.8,94.2,3.5,14.0,-9900
1044000,0.0,0.0,0.0,17.5,0.0,10.9,94.2,3.6,14.0,-9900
1047600,0.0,0.0,0.0,17.0,0.0,10.8,94.2,3.2,14.0,-9900
1051200,0.0,0.0,0.0,16.8,0.0,10.700000000000001,94.2,2.6,15.0,-9900
1054800,0.0,0.0,0.0,16.7,0.0,10.9,94.2,2.1,15.0,-9900
1058400,103.0,60.0,69.0,16.7,0.0,11.4,94.30000000000001,1.9000000000000001,15.0,-9900
1062000,220.0,128.0,148.0,17.0,0.0,11.700000000000001,94.4,1.9000000000000001,14.0,-9900
1065600,338.0,197.0,228.0,18.2,0.0,11.3,94.4,2.1,14.0,-9900
1069200,572.0,440.0,210.0,20.5,0.0,9.700000000000001,94.4,2.5,14.0,-9900
1072800,806.0,683.0,192.0,23.200000000000003,0.0,7.6000000000000005,94.30000000000001,2.9000000000000004,13.0,-9900
1076400,1040.0,926.0,174.0,25.400000000000002,0.0,6.1000000000000005,94.2,3.6,13.0,-9900
1080000,1022.0,947.0,152.0,26.5,0.0,5.800000000000001,94.2,4.4,13.0,-9900
1083600,1004.0,968.0,130.0,26.700000000000003,0.0,6.1000000000000005,94.10000000000001,5.0,13.0,-9900
1087200,986.0,989.0,108.0,26.8,0.0,6.300000000000001,94.10000000000001,5.1000000000000005,13.0,-9900
1090800,813.0,953.0,97.0,27.1,0.0,5.7,94.10000000000001,4.5,13.0,-9900
1094400,641.0,918.0,86.0,27.400000000000002,0.0,4.7,94.0,3.5,12.0,-9900
1098000,469.0,883.0,76.0,27.1,0.0,3.8000000000000003,94.0,2.6,12.0,-9900
1101600,262.0,494.0,42.0,26.0,0.0,3.6,94.0,2.2,12.0,-9900
1105200,56.0,105.0,9.0,24.400000000000002,0.0,3.8000000000000003,94.10000000000001,2.2,12.0,-9900
1108800,0.0,0.0,0.0,22.8,0.0,4.2,94.10000000000001,2.6,12.0,-9900
1112400,0.0,0.0,0.0,21.5,0.0,4.5,94.10000000000001,3.3000000000000003,11.0,-9900
1116000,0.0,0.0,0.0,20.200000000000003,0.0,4.7,94.10000000000001,3.7,9.0,-9900
1119600,0.0,0.0,0.0,18.7,0.0,4.9,94.10000000000001,3.2,8.0,-9900
1123200,0.0,0.0,0.0,16.6,0.0,5.4,94.10000000000001,1.3,6.0,-9900
1126800,0.0,0.0,0.0,13.700000000000001,0.0,6.1000000000000005,94.10000000000001,0.0,0.0,-9900
1130400,0.0,0.0,0.0,10.8,0.0,6.6000000000000005,94.0,0.0,0.0,-9900
1134000,0.0,0.0,0.0,8.8,0.0,6.7,93.9,0.0,0.0,-9900
1137600,0.0,0.0,0.0,8.200000000000001,0.0,6.5,93.9,0.0,0.0,-9900
1141200,0.0,0.0,0.0,9.5,0.0,6.300000000000001,93.9,1.0,16.0,-9900
1144800,176.0,271.0,25.0,12.9,0.0,6.4,93.9,3.0,15.0,-9900
1148400,381.0,586.0,55.0,17.3,0.0,6.5,94.0,4.1000000000000005,15.0,-9900
1152000,587.0,902.0,85.0,21.5,0.0,6.300000000000001,94.0,4.6000000000000005,14.0,-9900
1155600,744.0,939.0,94.0,24.3,0.0,5.7,94.0,4.800000000000001,14.0,-9900
1159200,902.0,976.0,103.0,26.0,0.0,5.0,94.0,4.800000000000001,14.0,-9900
1162800,1060.0,1014.0,113.0,26.900000000000002,0.0,4.7,94.0,5.1000000000000005,14.0,-9900
1166400,1036.0,1006.0,111.0,27.5,0.0,5.1000000000000005,94.0,5.7,14.0,-9900
1170000,1012.0,999.0,109.0,28.0,0.0,5.7,93.9,6.4,14.0,-9900
1173600,989.0,992.0,108.0,28.200000000000003,0.0,6.1000000000000005,93.9,6.7,14.0,-9900
1177200,814.0,953.0,97.0,28.3,0.0,5.7,93.9,6.4,13.0,-9900
1180800,639.0,914.0,86.0,28.0,0.0,5.1000000000000005,93.9,5.7,13.0,-9900
1184400,464.0,875.0,75.0,27.200000000000003,0.0,4.7,93.9,4.6000000000000005,12.0,-9900
1188000,259.0,489.0,41.0,25.8,0.0,5.0,94.0,3.4000000000000004,12.0,-9900
1191600,54.0,103.0,8.0,24.200000000000003,0.0,5.7,94.10000000000001,2.4000000000000004,12.0,-9900
1195200,0.0,0.0,0.0,22.6,0.0,6.4,94.2,1.5,12.0,-9900
1198800,0.0,0.0,0.0,21.400000000000002,0.0,6.7,94.30000000000001,1.0,12.0,-9900
1202400,0.0,0.0,0.0,20.400000000000002,0.0,6.7,94.30000000000001,0.9,13.0,-9900
1206000,0.0,0.0,0.0,19.400000000000002,0.0,6.7,94.30000000000001,1.0,13.0,-9900
1209600,0.0,0.0,0.0,17.900000000000002,0.0,6.7,94.30000000000001,1.5,13.0,-9900
1213200,0.0,0.0,0.0,15.9,0.0,6.9,94.30000000000001,2.0,14.0,-9900
1216800,0.0,0.0,0.0,13.600000000000001,0.0,7.2,94.30000000000001,1.5,15.0,-9900
1220400,0.0,0.0,0.0,11.5,0.0,7.300000000000001,94.30000000000001,0.0,0.0,-9900
1224000,0.0,0.0,0.0,10.200000000000001,0.0,7.300000000000001,94.30000000000001,0.0,0.0,-9900
1227600,0.0,0.0,0.0,10.4,0.0,7.5,94.4,0.0,0.0,-9900
1231200,171.0,273.0,19.0,12.5,0.0,8.0,94.5,0.0,0.0,-9900
1234800,374.0,596.0,43.0,15.9,0.0,8.5,94.5,0.0,0.0,-9900
1238400,578.0,920.0,67.0,19.400000000000002,0.0,8.4,94.60000000000001,1.0,16.0,-9900
1242000,735.0,949.0,81.0,22.3,0.0,7.5,94.60000000000001,2.3000000000000003,16.0,-9900
1245600,892.0,978.0,96.0,24.400000000000002,0.0,6.300000000000001,94.60000000000001,2.8000000000000003,15.0,-9900
1249200,1050.0,1007.0,111.0,26.0,0.0,5.7,94.60000000000001,3.1,15.0,-9900
1252800,1025.0,1004.0,104.0,27.200000000000003,0.0,6.2,94.5,3.8000000000000003,15.0,-9900
1256400,1001.0,1001.0,98.0,28.200000000000003,0.0,6.9,94.5,4.6000000000000005,14.0,-9900
1260000,977.0,998.0,92.0,29.1,0.0,6.9,94.4,5.1000000000000005,14.0,-9900
1263600,808.0,969.0,83.0,30.0,0.0,5.5,94.30000000000001,5.1000000000000005,13.0,-9900
1267200,639.0,940.0,74.0,30.3,0.0,3.8000000000000003,94.30000000000001,4.5,13.0,-9900
1270800,470.0,912.0,65.0,29.200000000000003,0.0,3.3000000000000003,94.30000000000001,3.6,12.0,-9900
1274400,262.0,509.0,36.0,26.400000000000002,0.0,5.1000000000000005,94.4,2.5,9.0,-9900
1278000,54.0,106.0,7.0,22.900000000000002,0.0,8.3,94.5,1.6,7.0,-9900
1281600,0.0,0.0,0.0,20.0,0.0,11.200000000000001,94.60000000000001,1.0,4.0,-9900
1285200,0.0,0.0,0.0,18.6,0.0,12.700000000000001,94.7,1.0,4.0,-9900
1288800,0.0,0.0,0.0,18.5,0.0,13.0,94.7,1.3,3.0,-9900
1292400,0.0,0.0,0.0,19.1,0.0,12.600000000000001,94.60000000000001,1.3,3.0,-9900
1296000,0.0,0.0,0.0,19.6,0.0,12.200000000000001,94.60000000000001,0.5,2.0,-9900
1299600,0.0,0.0,0.0,19.700000000000003,0.0,12.100000000000001,94.5,0.0,0.0,-9900
1303200,0.0,0.0,0.0,19.5,0.0,12.200000000000001,94.5,0.0,0.0,-9900
1306800,0.0,0.0,0.0,19.3,0.0,12.4,94.5,0.0,0.0,-9900
1310400,0.0,0.0,0.0,19.0,0.0,12.600000000000001,94.5,0.0,0.0,-9900
1314000,0.0,0.0,0.0,18.8,0.0,12.8,94.5,0.0,0.0,-9900
1317600,158.0,240.0,25.0,18.7,0.0,13.0,94.5,0.0,0.0,-9900
1321200,349.0,530.0,56.0,19.200000000000003,0.0,12.9,94.4,0.0,0.0,-9900
1324800,541.0,821.0,87.0,20.8,0.0,12.3,94.4,1.0,15.0,-9900
1328400,705.0,877.0,94.0,23.900000000000002,0.0,11.0,94.30000000000001,2.5,15.0,-9900
1332000,869.0,934.0,102.0,27.6,0.0,9.5,94.30000000000001,3.9000000000000004,14.0,-9900
1335600,1033.0,991.0,110.0,30.8,0.0,8.1,94.2,5.1000000000000005,14.0,-9900
1339200,1006.0,971.0,115.0,32.7,0.0,7.300000000000001,94.10000000000001,6.0,14.0,-9900
1342800,980.0,952.0,121.0,33.7,0.0,6.7,94.0,6.5,13.0,-9900
1346400,954.0,933.0,127.0,34.4,0.0,6.0,93.9,6.7,13.0,-9900
1350000,783.0,881.0,116.0,35.4,0.0,4.800000000000001,93.80000000000001,6.6000000000000005,13.0,-9900
1353600,612.0,829.0,106.0,35.9,0.0,3.7,93.7,6.1000000000000005,14.0,-9900
1357200,442.0,778.0,96.0,35.2,0.0,3.5,93.60000000000001,5.1000000000000005,14.0,-9900
1360800,246.0,433.0,53.0,32.7,0.0,4.7,93.60000000000001,3.7,15.0,-9900
1364400,50.0,89.0,11.0,29.3,0.0,6.6000000000000005,93.60000000000001,2.1,15.0,-9900
1368000,0.0,0.0,0.0,26.400000000000002,0.0,8.200000000000001,93.7,1.0,16.0,-9900
1371600,0.0,0.0,0.0,25.0,0.0,8.9,93.7,0.6000000000000001,16.0,-9900
1375200,0.0,0.0,0.0,24.8,0.0,8.700000000000001,93.80000000000001,0.8,16.0,-9900
1378800,0.0,0.0,0.0,25.200000000000003,0.0,7.800000000000001,93.80000000000001,1.4000000000000001,15.0,-9900
1382400,0.0,0.0,0.0,25.700000000000003,0.0,6.7,93.80000000000001,2.3000000000000003,15.0,-9900
1386000,0.0,0.0,0.0,25.8,0.0,5.6000000000000005,93.80000000000001,3.1,15.0,-9900
1389600,0.0,0.0,0.0,25.3,0.0,5.5,93.80000000000001,3.6,14.0,-9900
1393200,0.0,0.0,0.0,24.400000000000002,0.0,6.9,93.80000000000001,3.4000000000000004,14.0,-9900
1396800,0.0,0.0,0.0,23.400000000000002,0.0,9.200000000000001,93.80000000000001,3.0,14.0,-9900
1400400,0.0,0.0,0.0,22.900000000000002,0.0,11.4,93.9,2.6,14.0,-9900
1404000,161.0,255.0,20.0,23.1,0.0,12.700000000000001,94.0,2.7,14.0,-9900
1407600,359.0,570.0,46.0,24.1,0.0,13.0,94.0,3.2,15.0,-9900
1411200,558.0,885.0,72.0,25.6,0.0,12.0,94.10000000000001,4.1000000000000005,15.0,-9900
1414800,719.0,921.0,86.0,27.5,0.0,9.9,94.10000000000001,5.2,14.0,-9900
1418400,880.0,957.0,101.0,29.400000000000002,0.0,7.4,94.10000000000001,6.2,14.0,-9900
1422000,1041.0,993.0,116.0,31.0,0.0,5.4,94.10000000000001,6.7,13.0,-9900
1425600,1019.0,962.0,136.0,31.900000000000002,0.0,4.5,94.10000000000001,6.5,13.0,-9900
1429200,997.0,931.0,156.0,32.300000000000004,0.0,4.1000000000000005,94.10000000000001,5.800000000000001,14.0,-9900
1432800,976.0,901.0,177.0,32.5,0.0,3.5,94.10000000000001,5.1000000000000005,14.0,-9900
1436400,744.0,675.0,178.0,32.6,0.0,2.2,94.10000000000001,4.5,14.0,-9900
1440000,512.0,450.0,179.0,32.2,0.0,1.1,94.10000000000001,4.1000000000000005,13.0,-9900
1443600,281.0,225.0,180.0,30.700000000000003,0.0,1.4000000000000001,94.10000000000001,3.6,13.0,-9900
1447200,156.0,125.0,100.0,27.700000000000003,0.0,3.7,94.2,2.9000000000000004,14.0,-9900
1450800,31.0,25.0,20.0,24.200000000000003,0.0,7.1000000000000005,94.30000000000001,2.2,16.0,-9900
1454400,0.0,0.0,0.0,21.200000000000003,0.0,10.0,94.4,1.5,1.0,-9900
1458000,0.0,0.0,0.0,19.6,0.0,11.3,94.4,1.1,2.0,-9900
1461600,0.0,0.0,0.0,19.1,0.0,11.200000000000001,94.4,0.9,2.0,-9900
1465200,0.0,0.0,0.0,18.900000000000002,0.0,10.600000000000001,94.4,1.0,3.0,-9900
1468800,0.0,0.0,0.0,18.400000000000002,0.0,10.0,94.4,1.2000000000000002,3.0,-9900
1472400,0.0,0.0,0.0,17.2,0.0,10.0,94.4,1.5,5.0,-9900
1476000,0.0,0.0,0.0,16.0,0.0,10.200000000000001,94.4,1.0,6.0,-9900
1479600,0.0,0.0,0.0,15.8,0.0,10.200000000000001,94.4,0.0,0.0,-9900
1483200,0.0,0.0,0.0,16.2,0.0,10.0,94.4,0.0,0.0,-9900
1486800,0.0,0.0,0.0,16.6,0.0,10.100000000000001,94.4,0.0,0.0,-9900
1490400,160.0,249.0,23.0,16.7,0.0,10.5,94.5,0.0,0.0,-9900
1494000,361.0,563.0,53.0,17.2,0.0,10.600000000000001,94.5,0.0,0.0,-9900
1497600,563.0,877.0,83.0,18.8,0.0,10.0,94.5,1.0,9.0,-9900
1501200,729.0,925.0,92.0,22.0,0.0,8.200000000000001,94.4,2.5,10.0,-9900
1504800,895.0,973.0,102.0,25.900000000000002,0.0,5.9,94.30000000000001,3.4000000000000004,12.0,-9900
1508400,1062.0,1022.0,112.0,29.200000000000003,0.0,4.0,94.2,4.1000000000000005,13.0,-9900
1512000,1041.0,1016.0,111.0,30.900000000000002,0.0,3.3000000000000003,94.10000000000001,4.9,13.0,-9900
1515600,1021.0,1010.0,111.0,31.400000000000002,0.0,3.3000000000000003,94.10000000000001,5.6000000000000005,13.0,-9900
1519200,1001.0,1004.0,111.0,31.5,0.0,3.6,94.10000000000001,6.2,13.0,-9900
1522800,823.0,971.0,96.0,31.6,0.0,3.6,94.10000000000001,6.5,13.0,-9900
1526400,645.0,938.0,81.0,31.6,0.0,3.4000000000000004,94.0,6.4,13.0,-9900
1530000,468.0,905.0,66.0,31.200000000000003,0.0,3.4000000000000004,94.0,5.7,13.0,-9900
1533600,259.0,502.0,36.0,30.1,0.0,3.8000000000000003,94.0,4.5,13.0,-9900
1537200,51.0,99.0,7.0,28.700000000000003,0.0,4.3,94.10000000000001,3.3000000000000003,14.0,-9900
1540800,0.0,0.0,0.0,27.200000000000003,0.0,4.800000000000001,94.10000000000001,2.6,14.0,-9900
1544400,0.0,0.0,0.0,26.0,0.0,5.0,94.10000000000001,2.8000000000000003,12.0,-9900
1548000,0.0,0.0,0.0,25.0,0.0,5.1000000000000005,94.2,3.2,11.0,-9900
1551600,0.0,0.0,0.0,23.8,0.0,5.0,94.2,3.0,9.0,-9900
1555200,0.0,0.0,0.0,22.1,0.0,5.0,94.2,1.3,7.0,-9900
1558800,0.0,0.0,0.0,19.8,0.0,5.1000000000000005,94.2,0.0,0.0,-9900
1562400,0.0,0.0,0.0,17.3,0.0,5.1000000000000005,94.2,0.0,0.0,-9900
1566000,0.0,0.0,0.0,15.0,0.0,5.0,94.2,0.0,0.0,-9900
1569600,0.0,0.0,0.0,13.5,0.0,4.9,94.30000000000001,0.0,0.0,-9900
1573200,0.0,0.0,0.0,13.4,0.0,5.0,94.30000000000001,1.0,15.0,-9900
1576800,161.0,260.0,19.0,15.100000000000001,0.0,5.5,94.30000000000001,2.1,15.0,-9900
1580400,368.0,594.0,44.0,18.1,0.0,5.9,94.4,2.3000000000000003,16.0,-9900
1584000,576.0,929.0,69.0,21.400000000000002,0.0,5.800000000000001,94.4,2.6,16.0,-9900
1587600,737.0,966.0,77.0,24.3,0.0,4.9,94.4,3.9000000000000004,15.0,-9900
1591200,898.0,1003.0,85.0,26.5,0.0,3.7,94.4,5.5,14.0,-9900
1594800,1060.0,1041.0,94.0,27.8,0.0,2.9000000000000004,94.4,6.7,13.0,-9900
1598400,1038.0,1027.0,99.0,28.200000000000003,0.0,3.1,94.30000000000001,6.800000000000001,13.0,-9900
1602000,1016.0,1013.0,104.0,28.1,0.0,3.8000000000000003,94.30000000000001,6.1000000000000005,13.0,-9900
1605600,994.0,999.0,110.0,28.1,0.0,4.3,94.2,5.1000000000000005,13.0,-9900
1609200,817.0,966.0,94.0,28.6,0.0,4.2,94.2,4.3,13.0,-9900
1612800,640.0,933.0,79.0,28.8,0.0,3.9000000000000004,94.2,3.8000000000000003,14.0,-9900
1616400,464.0,900.0,64.0,27.700000000000003,0.0,4.1000000000000005,94.2,3.6,14.0,-9900
1620000,256.0,498.0,35.0,24.700000000000003,0.0,5.300000000000001,94.30000000000001,3.7,16.0,-9900
1623600,49.0,96.0,6.0,20.8,0.0,7.1000000000000005,94.30000000000001,4.0,2.0,-9900
1627200,0.0,0.0,0.0,17.5,0.0,8.700000000000001,94.4,4.1000000000000005,4.0,-9900
1630800,0.0,0.0,0.0,15.8,0.0,9.600000000000001,94.4,3.8000000000000003,4.0,-9900
1634400,0.0,0.0,0.0,15.5,0.0,9.8,94.4,3.3000000000000003,4.0,-9900
1638000,0.0,0.0,0.0,15.9,0.0,9.600000000000001,94.4,2.7,4.0,-9900
1641600,0.0,0.0,0.0,16.2,0.0,9.4,94.4,2.3000000000000003,4.0,-9900
1645200,0.0,0.0,0.0,16.0,0.0,9.3,94.4,1.9000000000000001,4.0,-9900
1648800,0.0,0.0,0.0,15.200000000000001,0.0,9.200000000000001,94.4,0.5,4.0,-9900
1652400,0.0,0.0,0.0,14.0,0.0,9.1,94.4,0.0,0.0,-9900
1656000,0.0,0.0,0.0,13.0,0.0,9.0,94.30000000000001,0.0,0.0,-9900
1659600,0.0,0.0,0.0,12.700000000000001,0.0,8.9,94.30000000000001,0.0,0.0,-9900
1663200,157.0,255.0,18.0,13.5,0.0,8.8,94.30000000000001,0.0,0.0,-9900
1666800,363.0,589.0,43.0,15.4,0.0,8.4,94.30000000000001,0.0,0.0,-9900
1670400,569.0,923.0,68.0,17.8,0.0,7.7,94.30000000000001,3.1,14.0,-9900
1674000,724.0,951.0,78.0,20.5,0.0,6.4,94.30000000000001,4.4,14.0,-9900
1677600,879.0,980.0,88.0,23.1,0.0,5.2,94.2,4.0,14.0,-9900
1681200,1034.0,1009.0,99.0,25.200000000000003,0.0,4.4,94.2,3.1,14.0,-9900
1684800,1018.0,1002.0,102.0,26.5,0.0,4.6000000000000005,94.10000000000001,2.8000000000000003,14.0,-9900
1688400,1002.0,996.0,105.0,27.1,0.0,5.2,94.10000000000001,2.9000000000000004,13.0,-9900
1692000,986.0,990.0,109.0,27.6,0.0,5.6000000000000005,94.0,3.1,13.0,-9900
1695600,800.0,910.0,105.0,28.1,0.0,5.300000000000001,93.9,3.2,13.0,-9900
1699200,614.0,830.0,101.0,28.3,0.0,4.6000000000000005,93.9,3.0,12.0,-9900
1702800,429.0,751.0,97.0,27.700000000000003,0.0,4.2,93.9,2.6,12.0,-9900
1706400,237.0,414.0,53.0,26.1,0.0,4.4,94.0,2.0,12.0,-9900
1710000,45.0,78.0,10.0,24.1,0.0,5.0,94.0,1.4000000000000001,12.0,-9900
1713600,0.0,0.0,0.0,22.3,0.0,5.6000000000000005,94.10000000000001,1.0,12.0,-9900
1717200,0.0,0.0,0.0,21.3,0.0,6.0,94.10000000000001,0.9,12.0,-9900
1720800,0.0,0.0,0.0,20.900000000000002,0.0,6.1000000000000005,94.10000000000001,1.0,13.0,-9900
1724400,0.0,0.0,0.0,20.700000000000003,0.0,6.0,94.10000000000001,1.3,13.0,-9900
1728000,0.0,0.0,0.0,20.3,0.0,5.800000000000001,94.0,1.8,13.0,-9900
1731600,0.0,0.0,0.0,19.400000000000002,0.0,5.6000000000000005,93.9,2.3000000000000003,14.0,-9900
1735200,0.0,0.0,0.0,18.6,0.0,5.4,93.80000000000001,2.6,15.0,-9900
1738800,0.0,0.0,0.0,18.3,0.0,5.4,93.80000000000001,2.5,15.0,-9900
1742400,0.0,0.0,0.0,18.3,0.0,5.6000000000000005,93.80000000000001,2.0,16.0,-9900
1746000,0.0,0.0,0.0,18.2,0.0,5.9,93.80000000000001,1.5,16.0,-9900
1749600,74.0,32.0,57.0,17.7,0.0,6.300000000000001,93.80000000000001,1.1,16.0,-9900
1753200,174.0,75.0,134.0,17.1,0.0,6.6000000000000005,93.80000000000001,1.1,15.0,-9900
1756800,275.0,118.0,211.0,17.1,0.0,6.9,93.80000000000001,1.5,15.0,-9900
1760400,348.0,128.0,259.0,18.0,0.0,7.1000000000000005,93.80000000000001,2.4000000000000004,14.0,-9900
1764000,422.0,139.0,308.0,19.3,0.0,7.1000000000000005,93.80000000000001,3.6,14.0,-9900
1767600,496.0,150.0,357.0,20.5,0.0,6.800000000000001,93.80000000000001,4.6000000000000005,13.0,-9900
1771200,609.0,316.0,325.0,21.1,0.0,6.2,93.7,5.2,13.0,-9900
1774800,722.0,482.0,293.0,21.400000000000002,0.0,5.5,93.7,5.4,13.0,-9900
1778400,836.0,648.0,262.0,21.8,0.0,4.800000000000001,93.60000000000001,5.1000000000000005,13.0,-9900
1782000,694.0,651.0,214.0,22.6,0.0,4.3,93.60000000000001,4.4,13.0,-9900
1785600,552.0,655.0,166.0,23.3,0.0,4.0,93.60000000000001,3.7,12.0,-9900
1789200,410.0,659.0,118.0,23.400000000000002,0.0,3.9000000000000004,93.60000000000001,3.1,12.0,-9900
1792800,225.0,363.0,65.0,22.400000000000002,0.0,3.9000000000000004,93.7,3.0,12.0,-9900
1796400,41.0,67.0,12.0,20.700000000000003,0.0,4.1000000000000005,93.7,3.1,12.0,-9900
1800000,0.0,0.0,0.0,19.0,0.0,4.2,93.80000000000001,3.1,12.0,-9900
1803600,0.0,0.0,0.0,17.8,0.0,4.3,93.80000000000001,2.9000000000000004,12.0,-9900
1807200,0.0,0.0,0.0,17.1,0.0,4.3,93.80000000000001,2.6,12.0,-9900
1810800,0.0,0.0,0.0,16.5,0.0,4.3,93.80000000000001,2.4000000000000004,12.0,-9900
1814400,0.0,0.0,0.0,15.8,0.0,4.4,93.80000000000001,2.6,12.0,-9900
1818000,0.0,0.0,0.0,14.8,0.0,4.6000000000000005,93.80000000000001,3.0,13.0,-9900
1821600,0.0,0.0,0.0,13.0,0.0,4.9,93.80000000000001,2.1,13.0,-9900
1825200,0.0,0.0,0.0,10.3,0.0,5.2,93.80000000000001,0.0,0.0,-9900
1828800,0.0,0.0,0.0,7.7,0.0,5.5,93.80000000000001,0.0,0.0,-9900
1832400,0.0,0.0,0.0,6.4,0.0,5.7,93.9,0.0,0.0,-9900
1836000,143.0,213.0,28.0,7.4,0.0,5.800000000000001,94.0,0.0,0.0,-9900
1839600,340.0,505.0,68.0,10.0,0.0,5.800000000000001,94.10000000000001,0.0,0.0,-9900
1843200,538.0,798.0,108.0,13.100000000000001,0.0,5.6000000000000005,94.2,1.5,6.0,-9900
1846800,693.0,843.0,119.0,15.9,0.0,5.300000000000001,94.2,0.0,0.0,-9900
1850400,848.0,888.0,130.0,18.2,0.0,5.0,94.2,0.0,0.0,-9900
1854000,1004.0,933.0,142.0,20.0,0.0,5.0,94.10000000000001,0.0,0.0,-9900
1857600,991.0,922.0,151.0,21.3,0.0,5.300000000000001,94.0,0.0,0.0,-9900
1861200,978.0,911.0,160.0,22.400000000000002,0.0,5.5,94.0,0.0,0.0,-9900
1864800,966.0,901.0,170.0,23.400000000000002,0.0,5.1000000000000005,93.9,1.5,2.0,-9900
1868400,800.0,897.0,139.0,24.5,0.0,3.9000000000000004,93.9,3.3000000000000003,5.0,-9900
1872000,635.0,893.0,108.0,25.1,0.0,2.7,93.9,3.6,7.0,-9900
1875600,470.0,890.0,78.0,24.5,0.0,2.2,93.9,3.1,10.0,-9900
1879200,258.0,489.0,42.0,22.3,0.0,3.2,94.0,2.2,12.0,-9900
1882800,46.0,88.0,7.0,19.200000000000003,0.0,4.9,94.10000000000001,1.4000000000000001,14.0,-9900
1886400,0.0,0.0,0.0,16.5,0.0,6.5,94.2,1.0,16.0,-9900
1890000,0.0,0.0,0.0,14.9,0.0,7.2,94.30000000000001,1.2000000000000002,14.0,-9900
1893600,0.0,0.0,0.0,14.200000000000001,0.0,7.2,94.30000000000001,1.5,12.0,-9900
1897200,0.0,0.0,0.0,13.700000000000001,0.0,6.9,94.4,1.5,10.0,-9900
1900800,0.0,0.0,0.0,12.9,0.0,6.7,94.4,0.5,8.0,-9900
1904400,0.0,0.0,0.0,11.4,0.0,6.800000000000001,94.5,0.0,0.0,-9900
1908000,0.0,0.0,0.0,9.700000000000001,0.0,6.9,94.5,0.0,0.0,-9900
1911600,0.0,0.0,0.0,8.6,0.0,6.5,94.5,0.0,0.0,-9900
1915200,0.0,0.0,0.0,8.1,0.0,5.800000000000001,94.60000000000001,0.0,0.0,-9900
1918800,0.0,0.0,0.0,8.200000000000001,0.0,5.2,94.60000000000001,1.0,6.0,-9900
1922400,113.0,112.0,53.0,8.9,0.0,5.0,94.60000000000001,2.1,6.0,-9900
1926000,273.0,270.0,128.0,10.200000000000001,0.0,5.0,94.7,2.3000000000000003,5.0,-9900
1929600,434.0,429.0,204.0,11.9,0.0,5.0,94.7,2.1,5.0,-9900
1933200,592.0,521.0,222.0,14.0,0.0,4.800000000000001,94.7,1.6,5.0,-9900
1936800,751.0,613.0,241.0,16.2,0.0,4.5,94.7,1.2000000000000002,5.0,-9900
1940400,910.0,705.0,260.0,18.400000000000002,0.0,4.3,94.60000000000001,1.0,5.0,-9900
1944000,896.0,703.0,257.0,20.3,0.0,4.3,94.5,1.3,3.0,-9900
1947600,883.0,701.0,254.0,22.1,0.0,4.4,94.5,1.8,2.0,-9900
1951200,870.0,700.0,251.0,23.900000000000002,0.0,4.4,94.4,2.1,16.0,-9900
1954800,705.0,646.0,214.0,25.700000000000003,0.0,4.1000000000000005,94.30000000000001,2.0,16.0,-9900
1958400,541.0,593.0,177.0,26.900000000000002,0.0,3.7,94.2,1.7000000000000002,1.0,-9900
1962000,377.0,540.0,140.0,26.400000000000002,0.0,3.7,94.2,1.5,1.0,-9900
1965600,206.0,295.0,76.0,23.8,0.0,4.3,94.30000000000001,1.6,2.0,-9900
1969200,36.0,51.0,13.0,20.1,0.0,5.2,94.4,1.9000000000000001,3.0,-9900
1972800,0.0,0.0,0.0,16.8,0.0,6.0,94.5,2.1,4.0,-9900
1976400,0.0,0.0,0.0,14.9,0.0,6.4,94.60000000000001,2.2,5.0,-9900
1980000,0.0,0.0,0.0,14.100000000000001,0.0,6.4,94.60000000000001,2.1,5.0,-9900
1983600,0.0,0.0,0.0,13.5,0.0,6.300000000000001,94.60000000000001,1.8,6.0,-9900
1987200,0.0,0.0,0.0,12.4,0.0,6.2,94.60000000000001,1.5,6.0,-9900
1990800,0.0,0.0,0.0,10.4,0.0,6.2,94.60000000000001,1.2000000000000002,7.0,-9900
